Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Label
0.4596439139978321,0.148839024521309,0.8972361589523102,0.8221033086362077,0.1829434861617156,0.4454677123890844,0.398781471339218,0.571352848428455,0.1637993666365335,0.9137091434790656,0.8819593642377794,0.2700306610768552,0.7637437871510094,0.4152004163798689,0.7273530640725344,0.3307506486536237,0.4938014474672891,0.5816079019157893,BENIGN
0.5778555053596856,0.0436903630129942,0.4380280883369876,0.4129167763839725,0.3872920228638737,0.510536589870695,0.9386992552970116,0.8827238822896717,0.5897856641055725,0.6907788155174873,0.6512200066876833,0.6728615731546537,0.5679463353189554,0.8355138008358457,0.3675821992924111,0.6559591440470174,0.1913352827643346,0.6112854946005127,BENIGN
0.1719009543123251,0.8773655760054015,0.2061790606720196,0.1852650769753184,0.418442869089083,0.5868955682622281,0.4094463665232225,0.1441354471422867,0.0828149577827686,0.5333513276113201,0.5323888564533497,0.8348953696689151,0.5173513840443159,0.1409431225099493,0.8072609208088672,0.9450968632616796,0.3784175488268422,0.2460892667442644,BENIGN
0.3149599794619067,0.2837246831106265,0.6022490858494309,0.3396235163618848,0.3399354172677278,0.9880250311291904,0.9782047621572012,0.16992673009009,0.0585688721471577,0.0443738112989343,0.0824096182794699,0.4860236427958322,0.1498103022252471,0.3833145570803777,0.3808057006490912,0.7463959540737644,0.0521825523712762,0.4495840656698819,BENIGN
0.1056029802349531,0.3810391141797533,0.6837658463859236,0.3826559342165756,0.618202046647876,0.0154835285943663,0.1935147099181648,0.741627262674013,0.4967294218563756,0.9732351879789908,0.1840813505423156,0.3585883871385419,0.0940142029478575,0.2426434142116059,0.3631489067808274,0.5625120937015942,0.2585193280104234,0.3816731088522018,BENIGN
0.6709642183115938,0.7300531111508461,0.3638572214363863,0.8300912092850875,0.5433781358198558,0.0326503181352734,0.9693903615486134,0.3934457343445491,0.4705914075225167,0.7580671434588446,0.4818372701274606,0.7781315198904695,0.431121968640433,0.3784217214651846,0.563086447073322,0.7214923301864763,0.2213777424361512,0.8397524028487309,BENIGN
0.2702999503683796,0.5683446179493736,0.1870886931231831,0.0374920176987615,0.999615217226184,0.8196093912230462,0.7624362270162856,0.1897094911745629,0.2775922033750123,0.313630201152663,0.2656193168398345,0.6003281145837491,0.3054281919057473,0.0532259864822772,0.791058846310215,0.1445420503183409,0.4850956503140186,0.6214250329679956,BENIGN
0.3223691867900182,0.2137978374045623,0.1482536711995635,0.5259064425064031,0.4942115111892121,0.2574459040597131,0.9887703311589832,0.6269542491846494,0.2337603828798367,0.0141514509272701,0.5127700031807009,0.5157743541941574,0.1626601164948607,0.3283268424048884,0.3303644008332503,0.073905976988698,0.3226585125377084,0.1115593145030291,BENIGN
0.2063791904741837,0.8325291887635357,0.5885976374708574,0.864741447682419,0.704438264383983,0.3488027622783316,0.1507820116358449,0.5617822930362473,0.5371670381128612,0.9078245005689144,0.6527610422479917,0.0920671944666421,0.4917924588850966,0.030275782092508,0.2356428702445171,0.5993060556487148,0.9260851134656508,0.0382233142207782,BENIGN
0.8356317566972536,0.9089937008570756,0.3053512549006705,0.0643807148223775,0.7930458839753831,0.4968303604114809,0.6180746014844752,0.6557141429373254,0.9631433087690237,0.0019479625703063,0.7910046933296868,0.3561673879455647,0.7349670523901858,0.495646048213187,0.966529995139674,0.810392478747088,0.160610295269039,0.485419895810057,BENIGN
0.8684120781637058,0.6983397740272482,0.1628170156333213,0.0354251941704666,0.9198952810710668,0.3169167785167416,0.8912993818677865,0.6369506355279383,0.478439007338892,0.695162343651051,0.0344007611700242,0.1213790114431822,0.8202739939962167,0.6282926872784331,0.5904669815079614,0.1635667856847702,0.905591997124405,0.3801924520291592,BENIGN
0.8408166123779546,0.4457364507075234,0.2629134690510389,0.8127701819280976,0.446158312360656,0.9789178446396636,0.090285803777616,0.1162402463269954,0.378944598506108,0.8637237051312862,0.3884869886604293,0.5383655364783521,0.9710595476407704,0.5246100653458936,0.9194707773736036,0.6421219868462412,0.1347343740638202,0.8655834128765353,BENIGN
0.1788102313805698,0.5753001048098414,0.2180474491967704,0.4079468521335392,0.9785482423008134,0.4409643542211929,0.6849451035410955,0.6616214213843878,0.7232005326149756,0.7997414488423067,0.5119131652962841,0.9929557635009248,0.2259741495651159,0.3203061434290335,0.3398305121318551,0.1857331874666475,0.980383324062244,0.2724774829348171,BENIGN
0.0972264743715067,0.7921587801608859,0.2257409813796541,0.5923855864137365,0.7514125230110571,0.3819811296440215,0.1558063508234248,0.7269731638764312,0.2567869027028868,0.7098148684938921,0.7912085757433904,0.3105823275588012,0.902138081291702,0.0784158055923074,0.353795540259996,0.1794354391735333,0.1522990957445826,0.9993232239270564,BENIGN
0.1096140692323619,0.8429360566968293,0.6880499294755328,0.6737081899374409,0.9451598364959372,0.1886832127840259,0.2691318077275993,0.232966718967592,0.2493293638358299,0.4063589524571739,0.7252579835137372,0.3146958330467644,0.0217373251793272,0.3874496078175763,0.3780018726993513,0.0093961565479999,0.9914938256350978,0.9970273087538069,BENIGN
0.3764894630802918,0.2483154751545504,0.6476817061415244,0.4256216963089984,0.9481163657870564,0.2717299824953083,0.5758723942609314,0.4901564769966813,0.4972106728125282,0.6417847611712802,0.1948569407677017,0.8574708544711688,0.0123113761715045,0.3372164155633931,0.1987766438680168,0.9305745669518678,0.3688579840744846,0.2061268248140206,BENIGN
0.4828697651895302,0.6959289249984931,0.4137770628102182,0.8484869488857241,0.7953746966637304,0.911130362274137,0.1012196841766219,0.6464663142771513,0.2073205569160575,0.2245415040239421,0.018103896209915,0.6850232096656437,0.0396587642806016,0.1088130977626447,0.2406915674238809,0.2391558742563984,0.1394083706507853,0.4835334037934801,BENIGN
0.7857267214263762,0.0375512780475604,0.4976636917437047,0.2297343099889394,0.7597487867881078,0.8551528112286572,0.0618713329727015,0.3939011134490201,0.6359840243840955,0.7933135107948692,0.6228488832729361,0.929363562905285,0.0388306844262016,0.8637168224209314,0.4573742788607476,0.4383858479420162,0.4270940126324284,0.8039077122576906,BENIGN
0.703930504769893,0.5622474498106995,0.8390288140775136,0.379814872151118,0.8107613803092898,0.648510749232208,0.3195236304324441,0.9642257445283656,0.6806573341488469,0.3076331073132384,0.3746872334509955,0.2347320239293405,0.3182434900607487,0.0162682575321587,0.5435248777068623,0.9154996163719282,0.9902857090851386,0.1368939619562333,BENIGN
0.8524688628805223,0.8915672938990823,0.8763371309528128,0.3359214284005821,0.2254759179781491,0.7575944674667044,0.1549727882068611,0.4035066298725852,0.0485127227049918,0.1054755459756994,0.1206772153969822,0.8364868349348284,0.6403756057005004,0.2255153006667816,0.0590207788757581,0.3218793132701306,0.169279783312828,0.3880794374382003,BENIGN
0.791499248089526,0.2990079566552935,0.0263024463966747,0.0242875162660745,0.1245460971423519,0.754775653584549,0.717196126488312,0.662387045423091,0.2836102984660874,0.905560430938266,0.228839082918237,0.653894511761676,0.6431264803691112,0.5582661663710217,0.5064703001608618,0.2527730759667707,0.8528458586442382,0.2454963090976784,BENIGN
0.2284472807048968,0.9251728312678884,0.7350135815345896,0.4943749699866547,0.3313388592778069,0.8892515335062636,0.3302993252821451,0.1061499189710559,0.6328348493631568,0.9787613480859768,0.3106357447697089,0.3548056463730767,0.4543358795425043,0.9015217124814,0.5945340060617971,0.1331295556822715,0.2052918612306515,0.2701784654442787,BENIGN
0.4690740532481917,0.6211160705112833,0.9548225675204486,0.5349366462642079,0.4494951446319776,0.9293250146447742,0.9367966713219584,0.990130064628118,0.3441630344903829,0.3086186300135286,0.7899029026763139,0.2783870504474203,0.1644358587476331,0.4486568192358658,0.4745627353448335,0.9610619036309798,0.5834931357084289,0.6357648667862524,BENIGN
0.5381012109333836,0.9933204201744588,0.6722064803223816,0.7462145237958757,0.2691209910316977,0.568905452756686,0.0935276824516484,0.1170017635706982,0.2587867627512905,0.1659323190067609,0.2929703991152784,0.6866093086031696,0.9596453083385142,0.1502169523644578,0.0903152900916137,0.6183577491787207,0.2774419858673583,0.6083313899370112,BENIGN
0.9363863370825168,0.3223280731769311,0.6560403849662759,0.1657959577477523,0.608866008607443,0.3562683709324534,0.0440762738320912,0.298044936220644,0.9834911829005272,0.1522672855825563,0.5012574234827305,0.2676069639767662,0.4766503725072426,0.5717926508853436,0.1845627182548103,0.7739255971192879,0.6191050669615235,0.2590918341614723,BENIGN
0.0129138014854754,0.4611412637744223,0.5288075626694744,0.3022618281383799,0.4167642061326315,0.0776187515000342,0.7070593006416243,0.4559113574275016,0.5199650229177466,0.6131032543561025,0.0778585745610848,0.3829146540509334,0.1206706937277677,0.3638345239410587,0.8330697371942155,0.0335557966589626,0.8722691569426778,0.9771915191162436,BENIGN
0.9087093226246538,0.2703245869135078,0.921619549138387,0.1177712229331842,0.2397719366635984,0.5607828939445931,0.1563564367592896,0.5439801877042082,0.7924914650767824,0.1193177053265649,0.3421350535818516,0.9499132650619744,0.9554638903619076,0.7184914194635958,0.1815067925436875,0.6524244291914769,0.7351661781947376,0.4933307239061374,BENIGN
0.1700190258426966,0.95752280085079,0.548988173271804,0.280075885690222,0.3957679037393851,0.7941819026812978,0.8273590430024437,0.0817103347245896,0.8089999170478758,0.9426230197881212,0.5756703635425614,0.9244018337239228,0.4020294603028109,0.1628983305821387,0.1456107339685515,0.4456707222058245,0.2700608427712209,0.444057200300605,BENIGN
0.2079885211796861,0.499731198714079,0.4716751131561462,0.3902766152366469,0.1393357670820993,0.1274798762309594,0.4111527584109622,0.6052200527122072,0.0308205338050082,0.6954073493839645,0.8157951339116716,0.0557449505506306,0.262355398295066,0.1668757957912998,0.9190559270392932,0.541067179033327,0.1966207651450779,0.6025789054549882,BENIGN
0.2530124176973264,0.3051728228426251,0.70054920892903,0.7404523371841704,0.9240419728493826,0.8383845620627101,0.771407781996253,0.1834673952112739,0.1810642899435431,0.5945928441821262,0.2381287504083795,0.7744467086925532,0.4193880046723246,0.2761503789741815,0.4116485965332453,0.8030728713288924,0.727328192727651,0.3867401955916382,BENIGN
0.9894494912392148,0.4500179760946158,0.8911401276311052,0.6803592106361388,0.6941963578022565,0.9409632594299824,0.1711067863102978,0.6314069697272958,0.5567818755793589,0.1018202261238259,0.394413646551933,0.7053805106868865,0.0484485939225192,0.2371791109596908,0.6193971096613231,0.3310583148253457,0.8526370805396252,0.6031961904903627,BENIGN
0.4463415108410461,0.4267853142774914,0.0410708067252973,0.8574481274488504,0.2570521405912013,0.3147839250822402,0.7969839718035334,0.5342950236285706,0.2329323858521976,0.2194602433936181,0.3146932476109191,0.0240991930490372,0.7237994179076,0.5675596061140916,0.8245606550178547,0.3951228814424737,0.3402949444539805,0.2314701450486229,BENIGN
0.6966608689251551,0.5331914369352257,0.7855378072342284,0.7483876192260014,0.1273701320991942,0.392034984821894,0.9133692055556016,0.0500995319095033,0.968217093112826,0.4904118102333465,0.9134355163566776,0.97279553711778,0.7161716167461559,0.4616178059309705,0.4345597495133494,0.7344257611389693,0.5153905108581256,0.3787818274182554,BENIGN
0.4583446460352467,0.3167924943711936,0.920339898749126,0.5044888485883721,0.6154977836348168,0.4590475291295076,0.4699224840107537,0.4737967895997864,0.2858508678368349,0.5809267290233101,0.1276758797592756,0.1685102852951294,0.1710354247007425,0.8663722011637961,0.1221901475519734,0.7925377966329323,0.7142408720396677,0.0075991917712382,BENIGN
0.8494976674790587,0.878531463399086,0.845479865364687,0.4371180462184146,0.9700126393778268,0.1909068318704763,0.3823863351790181,0.9202949988395156,0.3719397829766814,0.0867060309649327,0.7762056079748025,0.3932574092895569,0.3718461552831018,0.4844863006519917,0.734498213487292,0.4040579912633167,0.319904050100064,0.3368821343417566,BENIGN
0.2122946489235995,0.0164686078640402,0.5326253584416076,0.8727742075662213,0.4052411474391959,0.7032608744034833,0.7110592325284457,0.7724547899199411,0.655184111905543,0.610066550206311,0.7855887389390099,0.8811804730947792,0.1495554963678002,0.0644269329702945,0.4796332399125326,0.4899636371670548,0.9654839478679146,0.1715881890511655,BENIGN
0.0785115975206378,0.8798584789494864,0.8043186220714547,0.273411106115241,0.5191253621162779,0.5536777019482149,0.4946796525228004,0.916363306999875,0.7195604627629533,0.3327008997633087,0.4255200224893232,0.1347664003136781,0.1399617419884529,0.7448366481053615,0.7090653449690055,0.0712948098293273,0.1445353800641848,0.5506873557253016,BENIGN
0.1841477840537728,0.3147359428181255,0.0079958677450168,0.0609898388942405,0.1473975181137131,0.5618760274747778,0.8292329368244021,0.0905262887052548,0.8359007094976435,0.5391963247086586,0.8538085232468331,0.8277633044768969,0.1533937957750323,0.9917605596554974,0.8542124098938795,0.5309343822644556,0.1068148331919573,0.2348921700510292,BENIGN
0.9621457992208368,0.3583857139086532,0.1995913312788473,0.278195716590758,0.4084681297374631,0.2099601077386635,0.8636243303550594,0.9741376740468212,0.3576672995325245,0.2074293370265241,0.1781125086257919,0.7091396479385843,0.0385625209438683,0.9276845455664868,0.1273857549737188,0.5745361522865087,0.1962875508696214,0.455391567555737,BENIGN
0.9406349272084986,0.1190443500707609,0.0849078639642539,0.2351734819035842,0.8034971274830608,0.2816944592996279,0.6201749931981412,0.921863121940856,0.2533083102105131,0.9682339723476652,0.682882621826558,0.9865931333929664,0.7418837678506196,0.3902342546497328,0.8558999303070665,0.2313959429234744,0.6615594934058991,0.1024924681369559,BENIGN
0.3634322185756641,0.0790214586194022,0.8343612574697172,0.4818866603579461,0.0724316209992836,0.1676587981745698,0.7243501079308178,0.6370617045561496,0.9011419130457096,0.9838158158073188,0.2097126600475676,0.2994459553797615,0.6068280593779155,0.7549368518250958,0.4791671980290869,0.5634168126239422,0.1452189608549884,0.4652847339810039,BENIGN
0.8118303201673903,0.5702811092257648,0.3791756671399439,0.4918352103129211,0.4106972732104053,0.6938200461047032,0.3662302340076641,0.7036815252164402,0.9123390953425562,0.9748193620740512,0.4462891628188088,0.52201180707591,0.5108348926088987,0.3956110907444893,0.3404415687990777,0.1997218193205362,0.1971369984275769,0.6838884812747941,BENIGN
0.590029310733144,0.8385672849170536,0.9173378409512778,0.0040586435500041,0.3566165300144661,0.5450199941408577,0.4028100763173916,0.2617214824154464,0.8247792657956983,0.8632268327649022,0.2744501189437943,0.0042536877698501,0.2528254583234175,0.3809422987891379,0.6274909409092111,0.4096825217841543,0.6214232835283832,0.6529559756364091,BENIGN
0.1121860627532033,0.3802860002854374,0.5204180582482173,0.79602128752873,0.3658282348412511,0.0231083996470554,0.0202803625419398,0.0565921415845135,0.6161325012549834,0.9929997781182518,0.519126744207978,0.3863133131658309,0.8082837370978944,0.6706738996445645,0.7564082974603168,0.8710070458210282,0.2499427538800251,0.0713257370781003,BENIGN
0.0807177603248883,0.033300000517724,0.9913002567135042,0.7960714697121651,0.9412370241866486,0.8574539381178549,0.2157941712230648,0.8619549030545869,0.6387423420371123,0.8721385996913028,0.1910791370084644,0.705290495419916,0.583977508467969,0.9353518874677316,0.4347962259106833,0.8055861133724211,0.9541563528807502,0.4558653060694491,BENIGN
0.1589812389212612,0.0368251118339568,0.6109964659418106,0.1076360571544545,0.5280895656884957,0.036346729430265,0.3408343803356713,0.6271365074939119,0.1831649215169093,0.738381236040682,0.8356913086762991,0.996049602434926,0.6076076920243387,0.3403240966820112,0.6605853554305817,0.1024856537759301,0.3885933037883451,0.0281005179754972,BENIGN
0.0769047378215099,0.7733021188448477,0.0536091072015709,0.685304599484515,0.685196737525938,0.355593913562835,0.5655201217334961,0.4461222090466989,0.1720289608596515,0.2980600444414184,0.930324984762947,0.558509025519483,0.6893643896517525,0.1194079651394839,0.3246049830722395,0.3897226810773074,0.0910308504152993,0.6223242250635914,BENIGN
0.5847849267077863,0.072153050353501,0.5315716176109654,0.531283698921329,0.4754982496288313,0.4091456435321847,0.8642609604386883,0.9620564188551772,0.8109808185329863,0.2732818330791362,0.8377251245318126,0.5630213879417535,0.7201460054932431,0.9723012771174252,0.8424413494659307,0.2942155483397569,0.5981668738991448,0.9513242187676728,BENIGN
0.9046366647803384,0.7045814663429028,0.1385240401788383,0.4893594841688196,0.0507562057451487,0.579478249968273,0.6105027390048691,0.9005150326929436,0.3874190656468905,0.8328502607203778,0.2236396336886693,0.6104250754382835,0.6127326729651825,0.9354167360771688,0.8775183897455934,0.7105827911015382,0.9404462825728104,0.2740886783720279,BENIGN
0.8893535282430115,0.3359192349453236,0.4273483942352418,0.4803013851269574,0.6894882198720732,0.8224129158798162,0.2621901709980024,0.8707581915030917,0.2195298384861834,0.1295379101842365,0.3695458375662614,0.6892094884061176,0.8013836140561057,0.8561579199659003,0.3628412829599687,0.8338921032653942,0.6293699713192258,0.772946709562102,BENIGN
0.8826398974560509,0.5263888736639588,0.8819477985391306,0.1856273210399641,0.935637457933184,0.7374307758401185,0.2952457010067696,0.797299365996785,0.562192981158486,0.6815788267669461,0.6848263028709439,0.7018688848083865,0.8482737967133162,0.9500792569967949,0.4656170126718878,0.118746068156979,0.9222129727359928,0.1600296806247967,BENIGN
0.9779443232641428,0.4240032120513874,0.4476951374504254,0.6427086066357166,0.1550935272030735,0.3170253870963594,0.9325580020605976,0.8043679987392959,0.1820864631368999,0.0474495773580196,0.0762709312503664,0.6871030635028103,0.664908237181199,0.609817846590638,0.876893693282388,0.5731029584917439,0.4660852251313656,0.982224319089231,BENIGN
0.229271546369321,0.215919903947415,0.095472615619945,0.8614898468137556,0.1334478629512182,0.7080618047687848,0.7611391170788853,0.5069421365141702,0.415003238007589,0.6013705755160472,0.0904140511315911,0.7952587716613708,0.5200229527678016,0.7112073486495858,0.1031012259340063,0.6094079718897284,0.0444330685908812,0.8280539512095363,BENIGN
0.9438015794371885,0.0093495025238656,0.0634858074549318,0.975141803890466,0.5548327001325238,0.6392572257218266,0.7609633465507769,0.2724047412419801,0.7637536315608838,0.5205109894668073,0.6440858333607221,0.2612520129132171,0.7339283241969035,0.7245666105906012,0.6358434187041877,0.3222229376827316,0.8901580089068633,0.524503228538911,BENIGN
0.3336106405717701,0.9497506076620688,0.655359495230613,0.3138654146837726,0.92351117131221,0.69430906326343,0.462897264575042,0.3534940824409036,0.963321337702992,0.5295117520101246,0.0127167561163924,0.0392561208361073,0.0260124060915503,0.0489790868575487,0.7961666364586073,0.7496134700994425,0.6179275988571266,0.9587081674565572,BENIGN
0.0979589728152456,0.38783962296561,0.1876386261904523,0.2646793008733198,0.6437011709404019,0.3722924448721605,0.0529944441731342,0.8632813262522666,0.3896663476463453,0.484881989422126,0.7437996934528812,0.8816469117921681,0.3197251587748729,0.2715134502020035,0.7886634940287277,0.8549676488699531,0.616206843717631,0.8143002828001145,BENIGN
0.855414679865087,0.2689961343167769,0.244689148683971,0.1886446354759663,0.3640022851086926,0.1359425918186203,0.0160204769008297,0.0958242178682478,0.8857218871431438,0.7034206474009099,0.0584682808844134,0.4216156789436223,0.4434151582332009,0.1439726416278615,0.6530711402379692,0.1122768032175166,0.0764313697024594,0.7708376732682513,BENIGN
0.5033728482056845,0.7388376771827773,0.4938620100890024,0.5376207269864874,0.7062731701171108,0.9225182813668324,0.8626043102830537,0.9902670142451548,0.4897630704082114,0.8632545302069143,0.2213555547784222,0.9695725581302772,0.5143954804260683,0.1294193680341326,0.5708521255365699,0.3654624775022529,0.0520938001198796,0.0546052417382286,BENIGN
0.7614266273514645,0.8577841638101249,0.7889865242585267,0.6255151961039025,0.5545317972882337,0.721750223156101,0.9329442058995172,0.8598555214778852,0.7116800004203943,0.9622746753218806,0.6311019226262878,0.2036840026661751,0.6270214868640014,0.4705387236406237,0.2209439157734561,0.915292877879152,0.2480135229467281,0.8770045810052766,BENIGN
0.7893606144224493,0.312833682817957,0.3634466309895185,0.432086117071884,0.5555868511697647,0.724788807289838,0.2785668458441949,0.3060635049003422,0.7980299976395082,0.0643099509996769,0.7372286691122123,0.230429756810358,0.9338952514792788,0.4848766138743722,0.0241717694071427,0.995476424230451,0.8376205058117018,0.38109301041571,BENIGN
0.8731978625219118,0.6204857416747817,0.4391912805017748,0.3771542389863621,0.1429034623340843,0.4068773812174163,0.4580964511832189,0.3253171829428167,0.4969818690563491,0.2389135970412004,0.3059981792113245,0.0343074801181664,0.3379114735398761,0.780978845970232,0.9371156846492098,0.4580420687007207,0.5689108913750576,0.1231926621331261,BENIGN
0.7880154680023844,0.7906023973706552,0.1804477775555616,0.0769518525341169,0.9556190886704762,0.6537442979775065,0.6921269336346232,0.3599380991251509,0.2942354573481496,0.0011249413305183,0.0526067414292812,0.0912029115198658,0.9473584216068636,0.495629964606804,0.7950249569822417,0.4969803203455275,0.3552608555479319,0.5294188942795803,BENIGN
